"CODIGO CLIENTE";"%SHR GRUPO1 CLIENTE";"%SHR GRUPO 2 CLIENTE";"%SHR GRUPO 3 CLIENTE";"%SHR GRUPO 4 CLIENTE";"%SHR GRUPO 5 CLIENTE"
18200547;0,00;0,00;0,00;0,00;0,00
18146466;0,00;0,00;0,00;0,00;0,00
18004920;0,00;0,00;0,00;0,00;0,00
7143918;0,53;0,44;0,67;0,00;0,00
18301854;0,00;0,00;0,00;0,00;0,00
18241692;0,00;0,00;0,00;0,00;0,00
18204780;0,00;0,00;0,00;0,00;0,00
18126528;0,00;0,00;0,00;0,00;0,00
18055725;0,00;0,00;0,00;0,00;0,00
18001830;0,00;0,00;0,00;0,00;0,00
7088538;0,67;0,67;0,67;0,00;0,67
6290832;0,00;0,00;0,00;0,00;0,00
18293037;0,24;0,67;0,12;0,00;0,67
18268608;0,67;0,67;0,67;0,00;0,00
18255303;0,00;0,00;0,00;0,00;0,00
18253899;0,00;0,00;0,00;0,00;0,00
18253599;0,00;0,00;0,00;0,00;0,00
18210654;0,00;0,00;0,00;0,00;0,00
18075285;0,00;0,00;0,00;0,00;0,00
18072336;0,67;0,67;0,67;0,00;0,00
18071889;0,00;0,00;0,00;0,00;0,00
18052347;0,00;0,00;0,00;0,00;0,00
18032862;0,00;0,00;0,00;0,00;0,00
18028368;0,00;0,00;0,00;0,00;0,00
18027960;0,00;0,00;0,00;0,00;0,00
18026880;0,00;0,00;0,00;0,00;0,00
18023295;0,00;0,00;0,00;0,00;0,00
18023439;0,00;0,00;0,00;0,00;0,00
18023454;0,00;0,00;0,00;0,00;0,00
18023463;0,00;0,00;0,00;0,00;0,00
18023475;0,00;0,00;0,00;0,00;0,00
18023865;0,00;0,00;0,00;0,00;0,00
18015804;0,00;0,00;0,00;0,00;0,00
18015330;0,00;0,00;0,00;0,00;0,00
18015333;0,00;0,00;0,00;0,00;0,00
18015336;0,00;0,00;0,00;0,00;0,00
18014859;0,00;0,00;0,00;0,00;0,00
18013536;0,00;0,00;0,00;0,00;0,00
18012150;0,00;0,00;0,00;0,00;0,00
18008877;0,00;0,00;0,00;0,00;0,00
18006012;0,00;0,00;0,00;0,00;0,00
18004722;0,67;0,67;0,67;0,00;0,67
18004539;0,00;0,00;0,00;0,00;0,00
18003909;0,00;0,00;0,00;0,00;0,00
18003711;0,00;0,00;0,00;0,00;0,00
7148286;0,00;0,00;0,00;0,00;0,00
7145340;0,00;0,00;0,00;0,00;0,00
7143927;0,18;0,67;0,11;0,00;0,00
7140900;0,00;0,00;0,00;0,00;0,00
7125153;0,00;0,00;0,00;0,00;0,00
7119396;0,67;0,00;0,67;0,00;0,00
7110600;0,00;0,00;0,00;0,00;0,00
6051684;0,00;0,00;0,00;0,00;0,00
6344982;0,00;0,00;0,00;0,00;0,00
7022244;0,46;0,67;0,35;0,00;0,00
7084980;0,00;0,00;0,00;0,00;0,00
6789297;0,00;0,00;0,00;0,00;0,00
7062990;0,67;0,00;0,67;0,00;0,00
6004689;0,00;0,00;0,00;0,00;0,00
6004734;0,00;0,00;0,00;0,00;0,00
6006036;0,00;0,00;0,00;0,00;0,00
6031380;0,67;0,67;0,67;0,00;0,00
6047238;0,00;0,00;0,00;0,00;0,00
6053403;0,00;0,00;0,00;0,00;0,00
6056328;0,00;0,00;0,00;0,00;0,00
6058836;0,67;0,67;0,67;0,00;0,00
6061833;0,50;0,67;0,39;0,00;0,67
6065163;0,28;0,18;0,67;0,00;0,00
6100167;0,00;0,00;0,00;0,00;0,00
6121905;0,00;0,00;0,00;0,00;0,00
6253275;0,00;0,00;0,00;0,00;0,00
6253491;0,00;0,00;0,00;0,00;0,00
6283188;0,67;0,67;0,67;0,00;0,00
6287505;0,67;0,67;0,67;0,00;0,00
6299358;0,67;0,00;0,67;0,00;0,00
6302244;0,67;0,67;0,67;0,00;0,00
6315546;0,00;0,00;0,00;0,00;0,00
6342552;0,67;0,00;0,67;0,00;0,00
6348318;0,00;0,00;0,00;0,00;0,00
6350220;0,67;0,67;0,67;0,00;0,67
6351336;0,00;0,00;0,00;0,00;0,00
6363840;0,67;0,67;0,67;0,00;0,00
6425520;0,00;0,00;0,00;0,00;0,00
6861942;0,67;0,67;0,67;0,00;0,00
6866403;0,16;0,00;0,67;0,00;0,08
6869859;0,44;0,33;0,67;0,00;0,00
6918330;0,00;0,00;0,00;0,00;0,00
7007154;0,12;0,27;0,19;0,00;0,05
7030056;0,28;0,39;0,21;0,00;0,00
18268158;0,67;0,67;0,67;0,00;0,67
18175332;0,00;0,00;0,00;0,00;0,00
7101933;0,00;0,00;0,00;0,00;0,00
6150558;0,00;0,00;0,00;0,00;0,00
6099141;0,00;0,00;0,00;0,00;0,00
7017357;0,67;0,00;0,67;0,00;0,00
7033497;0,00;0,00;0,00;0,00;0,00
18196473;0,00;0,00;0,00;0,00;0,00
18134589;0,00;0,00;0,00;0,00;0,00
18008397;0,00;0,00;0,00;0,00;0,00
7110597;0,00;0,00;0,00;0,00;0,00
6063132;0,00;0,00;0,00;0,00;0,00
6308313;0,67;0,67;0,67;0,00;0,67
6945624;0,00;0,00;0,00;0,00;0,00
7010796;0,00;0,00;0,00;0,00;0,00
18365490;0,00;0,00;0,00;0,00;0,00
18297282;0,00;0,00;0,00;0,00;0,00
18055737;0,00;0,00;0,00;0,00;0,00
6260499;0,00;0,00;0,00;0,00;0,00
7089309;0,00;0,00;0,00;0,00;0,00
6018666;0,00;0,00;0,00;0,00;0,00
18361638;0,00;0,00;0,00;0,00;0,00
18045333;0,00;0,00;0,00;0,00;0,00
18028338;0,00;0,00;0,00;0,00;0,00
18004551;0,00;0,00;0,00;0,00;0,00
18002667;0,00;0,00;0,00;0,00;0,00
18007380;0,67;0,67;0,67;0,00;0,00
18003894;0,00;0,00;0,00;0,00;0,00
6186330;0,00;0,00;0,00;0,00;0,00
6861633;0,67;0,67;0,67;0,00;0,67
7146591;0,00;0,00;0,00;0,00;0,00
7141437;0,00;0,00;0,00;0,00;0,00
6124179;0,00;0,00;0,00;0,00;0,00
6287148;0,67;0,67;0,67;0,00;0,00
6291390;0,00;0,00;0,00;0,00;0,00
6319635;0,00;0,00;0,00;0,00;0,00
6416049;0,00;0,00;0,00;0,00;0,00
7015320;0,00;0,00;0,00;0,00;0,00
18367509;0,00;0,00;0,00;0,00;0,00
18363936;0,00;0,00;0,00;0,00;0,00
18360753;0,00;0,00;0,00;0,00;0,00
18308898;0,00;0,00;0,00;0,00;0,00
18305061;0,00;0,00;0,00;0,00;0,00
18302370;0,00;0,00;0,00;0,00;0,00
18300225;0,00;0,00;0,00;0,00;0,00
18299112;0,00;0,00;0,00;0,00;0,00
18290565;0,00;0,00;0,00;0,00;0,00
18279708;0,00;0,00;0,00;0,00;0,00
18270744;0,00;0,00;0,00;0,00;0,00
18262128;0,00;0,00;0,00;0,00;0,00
18260943;0,00;0,00;0,00;0,00;0,00
18248070;0,00;0,00;0,00;0,00;0,00
18244632;0,00;0,00;0,00;0,00;0,00
18234312;0,00;0,00;0,00;0,00;0,00
18228900;0,00;0,00;0,00;0,00;0,00
18228948;0,00;0,00;0,00;0,00;0,00
18216480;0,00;0,00;0,00;0,00;0,00
18204492;0,00;0,00;0,00;0,00;0,00
18204519;0,00;0,00;0,00;0,00;0,00
18188307;0,00;0,00;0,00;0,00;0,00
18182217;0,00;0,00;0,00;0,00;0,00
18181014;0,00;0,00;0,00;0,00;0,00
18181071;0,00;0,00;0,00;0,00;0,00
18181167;0,00;0,00;0,00;0,00;0,00
18181374;0,00;0,00;0,00;0,00;0,00
18180429;0,00;0,00;0,00;0,00;0,00
18180432;0,00;0,00;0,00;0,00;0,00
18175941;0,00;0,00;0,00;0,00;0,00
18175626;0,00;0,00;0,00;0,00;0,00
18175629;0,00;0,00;0,00;0,00;0,00
18175158;0,00;0,00;0,00;0,00;0,00
18171267;0,00;0,00;0,00;0,00;0,00
18162114;0,00;0,00;0,00;0,00;0,00
18159711;0,00;0,00;0,00;0,00;0,00
18159717;0,00;0,00;0,00;0,00;0,00
18159051;0,00;0,00;0,00;0,00;0,00
18159060;0,00;0,00;0,00;0,00;0,00
18159063;0,00;0,00;0,00;0,00;0,00
18159207;0,00;0,00;0,00;0,00;0,00
18158499;0,00;0,00;0,00;0,00;0,00
18158508;0,00;0,00;0,00;0,00;0,00
18158520;0,00;0,00;0,00;0,00;0,00
18158538;0,00;0,00;0,00;0,00;0,00
18158949;0,00;0,00;0,00;0,00;0,00
18155343;0,00;0,00;0,00;0,00;0,00
18155358;0,00;0,00;0,00;0,00;0,00
18148644;0,00;0,00;0,00;0,00;0,00
18148665;0,00;0,00;0,00;0,00;0,00
18138831;0,00;0,00;0,00;0,00;0,00
18135786;0,00;0,00;0,00;0,00;0,00
18133521;0,00;0,00;0,00;0,00;0,00
18130629;0,00;0,00;0,00;0,00;0,00
18130191;0,00;0,00;0,00;0,00;0,00
18123693;0,00;0,00;0,00;0,00;0,00
18114216;0,00;0,00;0,00;0,00;0,00
18113583;0,00;0,00;0,00;0,00;0,00
18113598;0,00;0,00;0,00;0,00;0,00
18113610;0,00;0,00;0,00;0,00;0,00
18113628;0,00;0,00;0,00;0,00;0,00
18113634;0,00;0,00;0,00;0,00;0,00
18113832;0,00;0,00;0,00;0,00;0,00
18098730;0,00;0,00;0,00;0,00;0,00
18077907;0,00;0,00;0,00;0,00;0,00
18077928;0,00;0,00;0,00;0,00;0,00
18077334;0,00;0,00;0,00;0,00;0,00
18077370;0,00;0,00;0,00;0,00;0,00
18076551;0,00;0,00;0,00;0,00;0,00
18076560;0,00;0,00;0,00;0,00;0,00
18071922;0,00;0,00;0,00;0,00;0,00
18067839;0,00;0,00;0,00;0,00;0,00
18054438;0,00;0,00;0,00;0,00;0,00
18054444;0,00;0,00;0,00;0,00;0,00
18054447;0,00;0,00;0,00;0,00;0,00
18054477;0,00;0,00;0,00;0,00;0,00
18054480;0,00;0,00;0,00;0,00;0,00
18054543;0,00;0,00;0,00;0,00;0,00
18037443;0,00;0,00;0,00;0,00;0,00
18037449;0,00;0,00;0,00;0,00;0,00
18037458;0,00;0,00;0,00;0,00;0,00
18037131;0,00;0,00;0,00;0,00;0,00
18035265;0,00;0,00;0,00;0,00;0,00
18034398;0,00;0,00;0,00;0,00;0,00
18034407;0,00;0,00;0,00;0,00;0,00
18034440;0,00;0,00;0,00;0,00;0,00
18034455;0,00;0,00;0,00;0,00;0,00
18034494;0,00;0,00;0,00;0,00;0,00
18034104;0,00;0,00;0,00;0,00;0,00
18034131;0,00;0,00;0,00;0,00;0,00
18033096;0,00;0,00;0,00;0,00;0,00
13665477;0,00;0,00;0,00;0,00;0,00
13665483;0,00;0,00;0,00;0,00;0,00
13665486;0,00;0,00;0,00;0,00;0,00
13665489;0,00;0,00;0,00;0,00;0,00
13665498;0,00;0,00;0,00;0,00;0,00
13665504;0,00;0,00;0,00;0,00;0,00
13665507;0,00;0,00;0,00;0,00;0,00
13665513;0,00;0,00;0,00;0,00;0,00
13665516;0,00;0,00;0,00;0,00;0,00
13665531;0,00;0,00;0,00;0,00;0,00
13665546;0,00;0,00;0,00;0,00;0,00
13665549;0,00;0,00;0,00;0,00;0,00
13665570;0,00;0,00;0,00;0,00;0,00
13665576;0,00;0,00;0,00;0,00;0,00
13665582;0,00;0,00;0,00;0,00;0,00
13665585;0,00;0,00;0,00;0,00;0,00
13665594;0,00;0,00;0,00;0,00;0,00
13665609;0,00;0,00;0,00;0,00;0,00
13665612;0,00;0,00;0,00;0,00;0,00
13665618;0,00;0,00;0,00;0,00;0,00
13665621;0,00;0,00;0,00;0,00;0,00
13665624;0,00;0,00;0,00;0,00;0,00
13665633;0,00;0,00;0,00;0,00;0,00
13665642;0,00;0,00;0,00;0,00;0,00
13665645;0,00;0,00;0,00;0,00;0,00
13665648;0,00;0,00;0,00;0,00;0,00
13665651;0,00;0,00;0,00;0,00;0,00
18006678;0,00;0,00;0,00;0,00;0,00
13833792;0,00;0,00;0,00;0,00;0,00
13833807;0,00;0,00;0,00;0,00;0,00
13833810;0,00;0,00;0,00;0,00;0,00
13833813;0,00;0,00;0,00;0,00;0,00
13833825;0,00;0,00;0,00;0,00;0,00
13833831;0,00;0,00;0,00;0,00;0,00
13833852;0,00;0,00;0,00;0,00;0,00
13833867;0,00;0,00;0,00;0,00;0,00
13833870;0,00;0,00;0,00;0,00;0,00
13833879;0,00;0,00;0,00;0,00;0,00
13833897;0,00;0,00;0,00;0,00;0,00
13833903;0,00;0,00;0,00;0,00;0,00
13833915;0,00;0,00;0,00;0,00;0,00
13833918;0,00;0,00;0,00;0,00;0,00
13833936;0,00;0,00;0,00;0,00;0,00
13833939;0,00;0,00;0,00;0,00;0,00
13833948;0,00;0,00;0,00;0,00;0,00
13833951;0,00;0,00;0,00;0,00;0,00
13833969;0,00;0,00;0,00;0,00;0,00
13833993;0,00;0,00;0,00;0,00;0,00
13834008;0,00;0,00;0,00;0,00;0,00
13834014;0,00;0,00;0,00;0,00;0,00
13834074;0,00;0,00;0,00;0,00;0,00
13834110;0,00;0,00;0,00;0,00;0,00
13834119;0,00;0,00;0,00;0,00;0,00
13834140;0,00;0,00;0,00;0,00;0,00
13834143;0,00;0,00;0,00;0,00;0,00
13834191;0,00;0,00;0,00;0,00;0,00
13834206;0,00;0,00;0,00;0,00;0,00
13834209;0,00;0,00;0,00;0,00;0,00
13834212;0,00;0,00;0,00;0,00;0,00
13834224;0,00;0,00;0,00;0,00;0,00
13834227;0,00;0,00;0,00;0,00;0,00
13834230;0,00;0,00;0,00;0,00;0,00
13834254;0,00;0,00;0,00;0,00;0,00
13834257;0,00;0,00;0,00;0,00;0,00
13834266;0,00;0,00;0,00;0,00;0,00
13834272;0,00;0,00;0,00;0,00;0,00
13834284;0,00;0,00;0,00;0,00;0,00
13834287;0,00;0,00;0,00;0,00;0,00
13834290;0,00;0,00;0,00;0,00;0,00
13834326;0,00;0,00;0,00;0,00;0,00
13834329;0,00;0,00;0,00;0,00;0,00
13834332;0,00;0,00;0,00;0,00;0,00
7152450;0,00;0,00;0,00;0,00;0,00
7152453;0,00;0,00;0,00;0,00;0,00
7149702;0,00;0,00;0,00;0,00;0,00
7149732;0,00;0,00;0,00;0,00;0,00
7146309;0,00;0,00;0,00;0,00;0,00
7146318;0,00;0,00;0,00;0,00;0,00
7143669;0,00;0,00;0,00;0,00;0,00
7143675;0,00;0,00;0,00;0,00;0,00
7143678;0,00;0,00;0,00;0,00;0,00
7143684;0,00;0,00;0,00;0,00;0,00
7143654;0,00;0,00;0,00;0,00;0,00
7143660;0,00;0,00;0,00;0,00;0,00
7143462;0,00;0,00;0,00;0,00;0,00
7143480;0,00;0,00;0,00;0,00;0,00
7136418;0,00;0,00;0,00;0,00;0,00
7136205;0,00;0,00;0,00;0,00;0,00
7133904;0,00;0,00;0,00;0,00;0,00
7133910;0,00;0,00;0,00;0,00;0,00
7125528;0,00;0,00;0,00;0,00;0,00
7125378;0,00;0,00;0,00;0,00;0,00
7125390;0,00;0,00;0,00;0,00;0,00
7125441;0,00;0,00;0,00;0,00;0,00
7120701;0,00;0,00;0,00;0,00;0,00
7120737;0,00;0,00;0,00;0,00;0,00
7117686;0,00;0,00;0,00;0,00;0,00
7117785;0,00;0,00;0,00;0,00;0,00
7117827;0,00;0,00;0,00;0,00;0,00
7112988;0,00;0,00;0,00;0,00;0,00
7091919;0,00;0,00;0,00;0,00;0,00
7092144;0,00;0,00;0,00;0,00;0,00
7095708;0,00;0,00;0,00;0,00;0,00
7096065;0,00;0,00;0,00;0,00;0,00
7110303;0,00;0,00;0,00;0,00;0,00
7108971;0,00;0,00;0,00;0,00;0,00
7108134;0,00;0,00;0,00;0,00;0,00
7106823;0,00;0,00;0,00;0,00;0,00
7101873;0,00;0,00;0,00;0,00;0,00
7094910;0,00;0,00;0,00;0,00;0,00
7088379;0,00;0,00;0,00;0,00;0,00
7088382;0,00;0,00;0,00;0,00;0,00
7083222;0,00;0,00;0,00;0,00;0,00
7080060;0,00;0,00;0,00;0,00;0,00
7080105;0,00;0,00;0,00;0,00;0,00
7080264;0,00;0,00;0,00;0,00;0,00
7079709;0,00;0,00;0,00;0,00;0,00
7077735;0,00;0,00;0,00;0,00;0,00
7077327;0,00;0,00;0,00;0,00;0,00
7076316;0,00;0,00;0,00;0,00;0,00
7076325;0,00;0,00;0,00;0,00;0,00
7075239;0,00;0,00;0,00;0,00;0,00
7074150;0,00;0,00;0,00;0,00;0,00
7073160;0,00;0,00;0,00;0,00;0,00
7072059;0,00;0,00;0,00;0,00;0,00
7068885;0,00;0,00;0,00;0,00;0,00
7068783;0,00;0,00;0,00;0,00;0,00
7067772;0,00;0,00;0,00;0,00;0,00
6055449;0,00;0,00;0,00;0,00;0,00
6067980;0,00;0,00;0,00;0,00;0,00
6266442;0,00;0,00;0,00;0,00;0,00
6272097;0,00;0,00;0,00;0,00;0,00
6276252;0,00;0,00;0,00;0,00;0,00
6294516;0,00;0,00;0,00;0,00;0,00
6341988;0,00;0,00;0,00;0,00;0,00
6769290;0,00;0,00;0,00;0,00;0,00
6769431;0,00;0,00;0,00;0,00;0,00
6769671;0,00;0,00;0,00;0,00;0,00
6770001;0,00;0,00;0,00;0,00;0,00
6770028;0,00;0,00;0,00;0,00;0,00
6770049;0,00;0,00;0,00;0,00;0,00
6771321;0,00;0,00;0,00;0,00;0,00
6771327;0,00;0,00;0,00;0,00;0,00
6771345;0,00;0,00;0,00;0,00;0,00
6771384;0,00;0,00;0,00;0,00;0,00
6771387;0,00;0,00;0,00;0,00;0,00
6771405;0,00;0,00;0,00;0,00;0,00
6771408;0,00;0,00;0,00;0,00;0,00
6771411;0,00;0,00;0,00;0,00;0,00
6771456;0,00;0,00;0,00;0,00;0,00
6771564;0,00;0,00;0,00;0,00;0,00
6771654;0,00;0,00;0,00;0,00;0,00
6771663;0,00;0,00;0,00;0,00;0,00
6771759;0,00;0,00;0,00;0,00;0,00
6771774;0,00;0,00;0,00;0,00;0,00
6771801;0,00;0,00;0,00;0,00;0,00
6771822;0,00;0,00;0,00;0,00;0,00
6771837;0,00;0,00;0,00;0,00;0,00
6771885;0,00;0,00;0,00;0,00;0,00
6771909;0,00;0,00;0,00;0,00;0,00
6772068;0,00;0,00;0,00;0,00;0,00
6772143;0,00;0,00;0,00;0,00;0,00
6772164;0,00;0,00;0,00;0,00;0,00
6772227;0,00;0,00;0,00;0,00;0,00
6772329;0,00;0,00;0,00;0,00;0,00
6772338;0,00;0,00;0,00;0,00;0,00
6772524;0,00;0,00;0,00;0,00;0,00
6776058;0,00;0,00;0,00;0,00;0,00
6776064;0,00;0,00;0,00;0,00;0,00
6776070;0,00;0,00;0,00;0,00;0,00
6776097;0,00;0,00;0,00;0,00;0,00
6776154;0,00;0,00;0,00;0,00;0,00
6776166;0,00;0,00;0,00;0,00;0,00
6776178;0,00;0,00;0,00;0,00;0,00
6776322;0,00;0,00;0,00;0,00;0,00
6913983;0,00;0,00;0,00;0,00;0,00
6919158;0,00;0,00;0,00;0,00;0,00
6919599;0,00;0,00;0,00;0,00;0,00
6919629;0,00;0,00;0,00;0,00;0,00
6919644;0,00;0,00;0,00;0,00;0,00
6920535;0,00;0,00;0,00;0,00;0,00
6920541;0,00;0,00;0,00;0,00;0,00
6921081;0,00;0,00;0,00;0,00;0,00
6921192;0,00;0,00;0,00;0,00;0,00
6922161;0,00;0,00;0,00;0,00;0,00
6943557;0,00;0,00;0,00;0,00;0,00
6945465;0,00;0,00;0,00;0,00;0,00
6958425;0,00;0,00;0,00;0,00;0,00
6958428;0,00;0,00;0,00;0,00;0,00
6959397;0,00;0,00;0,00;0,00;0,00
6959433;0,00;0,00;0,00;0,00;0,00
6970626;0,00;0,00;0,00;0,00;0,00
6976026;0,00;0,00;0,00;0,00;0,00
6976128;0,00;0,00;0,00;0,00;0,00
6979719;0,00;0,00;0,00;0,00;0,00
7011048;0,00;0,00;0,00;0,00;0,00
7011315;0,00;0,00;0,00;0,00;0,00
7011978;0,00;0,00;0,00;0,00;0,00
7012167;0,00;0,00;0,00;0,00;0,00
7016991;0,00;0,00;0,00;0,00;0,00
7017105;0,00;0,00;0,00;0,00;0,00
7017696;0,00;0,00;0,00;0,00;0,00
7020525;0,00;0,00;0,00;0,00;0,00
7025166;0,00;0,00;0,00;0,00;0,00
7029081;0,00;0,00;0,00;0,00;0,00
7031430;0,00;0,00;0,00;0,00;0,00
7031526;0,00;0,00;0,00;0,00;0,00
7031529;0,00;0,00;0,00;0,00;0,00
7031571;0,00;0,00;0,00;0,00;0,00
7031577;0,00;0,00;0,00;0,00;0,00
7031580;0,00;0,00;0,00;0,00;0,00
7036500;0,00;0,00;0,00;0,00;0,00
7037643;0,00;0,00;0,00;0,00;0,00
7039797;0,00;0,00;0,00;0,00;0,00
7039848;0,00;0,00;0,00;0,00;0,00
7041864;0,00;0,00;0,00;0,00;0,00
7041942;0,00;0,00;0,00;0,00;0,00
7041978;0,00;0,00;0,00;0,00;0,00
7043628;0,00;0,00;0,00;0,00;0,00
7044123;0,00;0,00;0,00;0,00;0,00
7047069;0,00;0,00;0,00;0,00;0,00
7047078;0,00;0,00;0,00;0,00;0,00
7047156;0,00;0,00;0,00;0,00;0,00
7047171;0,00;0,00;0,00;0,00;0,00
7047450;0,00;0,00;0,00;0,00;0,00
7048392;0,00;0,00;0,00;0,00;0,00
7048395;0,00;0,00;0,00;0,00;0,00
7051344;0,00;0,00;0,00;0,00;0,00
7051410;0,00;0,00;0,00;0,00;0,00
7051452;0,00;0,00;0,00;0,00;0,00
7051503;0,00;0,00;0,00;0,00;0,00
6271110;0,00;0,00;0,00;0,00;0,00
18359160;0,00;0,00;0,00;0,00;0,00
18342159;0,00;0,00;0,00;0,00;0,00
18305409;0,00;0,00;0,00;0,00;0,00
18301389;0,00;0,00;0,00;0,00;0,00
18280251;0,67;0,67;0,67;0,00;0,00
18273315;0,00;0,00;0,00;0,00;0,00
18271686;0,00;0,00;0,00;0,00;0,00
18260184;0,46;0,67;0,35;0,00;0,00
18259086;0,00;0,00;0,00;0,00;0,00
18258195;0,00;0,00;0,00;0,00;0,00
18258213;0,67;0,67;0,67;0,00;0,67
18258318;0,00;0,00;0,00;0,00;0,00
18253839;0,00;0,00;0,00;0,00;0,00
18252222;0,00;0,00;0,46;0,00;0,00
18229359;0,53;0,52;0,53;0,00;0,00
18226032;0,00;0,00;0,00;0,00;0,00
18223479;0,41;0,17;0,67;0,00;0,67
18220935;0,00;0,00;0,00;0,00;0,00
18219147;0,00;0,00;0,00;0,00;0,00
18219267;0,00;0,00;0,00;0,00;0,00
18218187;0,67;0,00;0,67;0,00;0,00
18215454;0,53;0,56;0,50;0,00;0,67
18207933;0,00;0,00;0,00;0,00;0,00
18206271;0,67;0,67;0,67;0,00;0,67
18201519;0,00;0,00;0,00;0,00;0,00
18200673;0,67;0,67;0,67;0,00;0,00
18200757;0,00;0,00;0,00;0,00;0,00
18201318;0,26;0,67;0,16;0,00;0,00
18196908;0,58;0,52;0,67;0,00;0,00
18194706;0,00;0,00;0,00;0,00;0,00
18192555;0,67;0,00;0,67;0,00;0,00
18186318;0,42;0,58;0,33;0,00;0,00
18185292;0,67;0,00;0,67;0,00;0,00
18182661;0,00;0,00;0,00;0,00;0,00
18181980;0,23;0,14;0,26;0,00;0,67
18181194;0,67;0,00;0,67;0,00;0,00
18178302;0,00;0,00;0,00;0,00;0,00
18175350;0,60;0,67;0,58;0,00;0,31
18173475;0,00;0,00;0,00;0,00;0,00
18172068;0,00;0,00;0,00;0,00;0,00
18172320;0,00;0,00;0,00;0,00;0,00
18170193;0,48;0,00;0,48;0,00;0,00
18157743;0,00;0,00;0,00;0,00;0,00
18156765;0,18;0,00;0,15;0,67;0,11
18152580;0,35;0,67;0,25;0,00;0,00
18148299;0,00;0,00;0,00;0,00;0,00
18147765;0,31;0,00;0,31;0,00;0,00
18148068;0,67;0,67;0,67;0,00;0,00
18147447;0,00;0,00;0,00;0,00;0,00
18136902;0,00;0,00;0,00;0,00;0,00
18136740;0,00;0,00;0,00;0,00;0,00
18135651;0,00;0,00;0,00;0,00;0,00
18134496;0,53;0,64;0,35;0,00;0,17
18130536;0,00;0,00;0,00;0,00;0,00
18130236;0,00;0,00;0,00;0,00;0,00
18130317;0,00;0,00;0,00;0,00;0,00
18128388;0,00;0,00;0,00;0,00;0,00
18123888;0,00;0,00;0,00;0,00;0,00
18122124;0,46;0,00;0,48;0,00;0,37
18120897;0,00;0,00;0,00;0,00;0,00
18113835;0,00;0,00;0,00;0,00;0,00
18102216;0,00;0,00;0,00;0,00;0,00
18099816;0,00;0,00;0,00;0,00;0,00
18098415;0,28;0,67;0,18;0,00;0,00
18098448;0,00;0,00;0,00;0,00;0,00
18096903;0,00;0,00;0,00;0,00;0,00
18094557;0,00;0,00;0,00;0,00;0,00
18094701;0,16;0,00;0,16;0,00;0,00
18093012;0,28;0,60;0,45;0,00;0,04
18092553;0,00;0,00;0,00;0,00;0,00
18079656;0,00;0,00;0,00;0,00;0,00
18078936;0,67;0,67;0,67;0,00;0,67
18075363;0,00;0,00;0,00;0,00;0,00
18071874;0,67;0,67;0,67;0,00;0,00
18070068;0,00;0,00;0,00;0,00;0,00
18057474;0,00;0,00;0,00;0,00;0,00
18052353;0,00;0,00;0,00;0,00;0,00
18050328;0,00;0,00;0,00;0,00;0,00
18050349;0,62;0,00;0,61;0,00;0,67
18049296;0,67;0,00;0,67;0,00;0,00
18047490;0,00;0,00;0,00;0,00;0,00
18043803;0,00;0,00;0,00;0,00;0,00
18037812;0,22;0,17;0,30;0,00;0,11
18037854;0,00;0,00;0,00;0,00;0,00
18037719;0,00;0,00;0,00;0,00;0,00
18036846;0,67;0,67;0,67;0,00;0,67
18037152;0,00;0,00;0,00;0,00;0,00
18034080;0,00;0,00;0,00;0,00;0,00
18033753;0,00;0,00;0,00;0,00;0,00
18029043;0,00;0,00;0,00;0,00;0,00
18029094;0,67;0,67;0,67;0,00;0,00
18028239;0,59;0,00;0,60;0,00;0,44
18027915;0,00;0,00;0,00;0,00;0,00
18026511;0,00;0,00;0,00;0,00;0,00
18023313;0,67;0,67;0,67;0,00;0,00
18017742;0,65;0,67;0,67;0,00;0,43
18013797;0,23;0,21;0,36;0,00;0,15
18011211;0,67;0,67;0,67;0,00;0,00
18009054;0,00;0,00;0,00;0,00;0,00
18007659;0,00;0,00;0,00;0,00;0,00
18007086;0,53;0,33;0,65;0,00;0,00
18006537;0,00;0,00;0,00;0,00;0,00
18005838;0,00;0,00;0,00;0,00;0,00
18004977;0,00;0,00;0,00;0,00;0,00
18004734;0,00;0,00;0,00;0,00;0,00
18004515;0,00;0,00;0,00;0,00;0,00
18003918;0,00;0,00;0,00;0,00;0,00
18002757;0,00;0,00;0,00;0,00;0,00
18002655;0,00;0,00;0,00;0,00;0,00
7153038;0,00;0,00;0,00;0,00;0,00
7152237;0,21;0,25;0,17;0,00;0,67
7151880;0,00;0,00;0,00;0,00;0,00
7148562;0,00;0,00;0,00;0,00;0,00
7147614;0,47;0,44;0,50;0,00;0,00
7146102;0,24;0,00;0,39;0,00;0,06
7143885;0,00;0,00;0,00;0,00;0,00
7142883;0,62;0,00;0,62;0,00;0,00
7141431;0,00;0,00;0,00;0,00;0,00
7140213;0,00;0,00;0,00;0,00;0,00
7136361;0,55;0,00;0,53;0,00;0,67
7131726;0,67;0,00;0,67;0,00;0,00
7127964;0,00;0,00;0,00;0,00;0,00
7123683;0,00;0,00;0,00;0,00;0,00
7122678;0,67;0,00;0,67;0,00;0,00
7122681;0,67;0,67;0,67;0,00;0,67
6363858;0,00;0,00;0,00;0,00;0,00
6295236;0,00;0,00;0,00;0,00;0,00
7120710;0,67;0,67;0,67;0,00;0,67
